date,open,high,low,close,volume,dividends,stock_splits
2021-08-31 00:00:00+05:30,2.07,2.07,2.07,2.07,0.0,0.0,0.0
2021-08-30 00:00:00+05:30,1.98,1.98,1.98,1.98,0.0,0.0,0.0
2021-08-27 00:00:00+05:30,1.71,1.89,1.71,1.89,0.0,0.0,0.0
2021-08-26 00:00:00+05:30,1.8,1.8,1.8,1.8,0.0,0.0,0.0
2021-08-25 00:00:00+05:30,1.89,1.89,1.89,1.89,0.0,0.0,0.0
2021-08-24 00:00:00+05:30,1.98,1.98,1.98,1.98,0.0,0.0,0.0
2021-08-23 00:00:00+05:30,2.08,2.08,2.08,2.08,0.0,0.0,0.0
2021-08-20 00:00:00+05:30,2.18,2.18,2.18,2.18,0.0,0.0,0.0
2021-08-18 00:00:00+05:30,2.29,2.29,2.29,2.29,0.0,0.0,0.0
2021-08-17 00:00:00+05:30,2.41,2.41,2.41,2.41,0.0,0.0,0.0
2021-08-16 00:00:00+05:30,2.53,2.53,2.53,2.53,0.0,0.0,0.0
2021-08-13 00:00:00+05:30,2.66,2.66,2.66,2.66,0.0,0.0,0.0
2021-08-12 00:00:00+05:30,2.8,2.8,2.8,2.8,0.0,0.0,0.0
2021-08-11 00:00:00+05:30,2.94,2.94,2.94,2.94,0.0,0.0,0.0
2021-08-10 00:00:00+05:30,3.41,3.41,3.09,3.09,0.0,0.0,0.0
2021-08-09 00:00:00+05:30,3.25,3.25,3.25,3.25,0.0,0.0,0.0
2021-08-06 00:00:00+05:30,3.1,3.1,3.1,3.1,0.0,0.0,0.0
2021-08-05 00:00:00+05:30,2.96,2.96,2.96,2.96,0.0,0.0,0.0
2021-08-04 00:00:00+05:30,2.82,2.82,2.82,2.82,0.0,0.0,0.0
2021-08-03 00:00:00+05:30,2.69,2.69,2.69,2.69,0.0,0.0,0.0
2021-08-02 00:00:00+05:30,2.57,2.57,2.57,2.57,0.0,0.0,0.0
