date,open,high,low,close,volume,dividends,stock_splits
2023-08-31 00:00:00+05:30,28.64,30.82,28.5,30.0,0.0,0.0,0.0
2023-08-30 00:00:00+05:30,29.14,29.64,27.25,29.36,0.0,0.0,0.0
2023-08-29 00:00:00+05:30,28.92,28.92,27.16,28.23,0.0,0.0,0.0
2023-08-28 00:00:00+05:30,27.0,28.2,27.0,28.0,0.0,0.0,0.0
2023-08-25 00:00:00+05:30,27.51,28.46,27.3,27.55,0.0,0.0,0.0
2023-08-24 00:00:00+05:30,27.44,29.0,27.44,27.67,0.0,0.0,0.0
2023-08-23 00:00:00+05:30,29.19,29.19,27.5,28.0,0.0,0.0,0.0
2023-08-22 00:00:00+05:30,29.7,29.7,27.8,28.27,0.0,0.0,0.0
2023-08-21 00:00:00+05:30,27.2,29.55,27.2,29.13,0.0,0.0,0.0
2023-08-18 00:00:00+05:30,27.54,28.5,27.54,28.17,0.0,0.0,0.0
2023-08-17 00:00:00+05:30,27.3,28.9,27.3,28.15,0.0,0.0,0.0
2023-08-16 00:00:00+05:30,29.2,29.2,27.41,28.69,0.0,0.0,0.0
2023-08-14 00:00:00+05:30,27.44,32.0,26.5,28.6,0.0,0.0,0.0
2023-08-11 00:00:00+05:30,27.26,28.49,27.0,27.44,0.0,0.0,0.0
2023-08-10 00:00:00+05:30,27.9,28.7,25.49,28.33,0.0,0.0,0.0
2023-08-09 00:00:00+05:30,26.99,26.99,25.09,26.06,0.0,0.0,0.0
2023-08-08 00:00:00+05:30,27.58,28.9,26.11,26.41,0.0,0.0,0.0
2023-08-07 00:00:00+05:30,28.45,28.45,26.7,27.58,0.0,0.0,0.0
2023-08-04 00:00:00+05:30,29.5,29.5,27.52,28.45,0.0,0.0,0.0
2023-08-03 00:00:00+05:30,25.7,28.5,25.0,27.98,0.0,0.0,0.0
2023-08-02 00:00:00+05:30,25.35,25.9,23.8,25.61,0.0,0.0,0.0
2023-08-01 00:00:00+05:30,23.05,28.7,23.05,24.72,0.0,0.0,0.0
