date,open,high,low,close,volume,dividends,stock_splits
2021-11-30 00:00:00+05:30,11.9,11.92,11.53,11.92,0.0,0.0,0.0
2021-11-29 00:00:00+05:30,10.8,10.84,10.35,10.84,0.0,0.0,0.0
2021-11-26 00:00:00+05:30,9.35,9.86,9.35,9.86,0.0,0.0,0.0
2021-11-25 00:00:00+05:30,8.19,8.97,8.04,8.97,0.0,0.0,0.0
2021-11-24 00:00:00+05:30,7.05,7.48,6.8,7.48,0.0,0.0,0.0
2021-11-23 00:00:00+05:30,5.28,6.24,5.28,6.24,0.0,0.0,0.0
2021-11-22 00:00:00+05:30,5.25,5.33,5.05,5.2,0.0,0.0,0.0
2021-11-18 00:00:00+05:30,5.54,5.54,5.06,5.15,0.0,0.0,0.0
2021-11-17 00:00:00+05:30,5.85,5.85,5.21,5.27,0.0,0.0,0.0
2021-11-16 00:00:00+05:30,5.69,5.69,5.2,5.58,0.0,0.0,0.0
2021-11-15 00:00:00+05:30,5.75,5.75,5.32,5.58,0.0,0.0,0.0
2021-11-12 00:00:00+05:30,5.5,5.92,5.5,5.73,0.0,0.0,0.0
2021-11-11 00:00:00+05:30,5.8,6.15,5.22,5.5,0.0,0.0,0.0
2021-11-10 00:00:00+05:30,5.59,5.74,5.34,5.46,0.0,0.0,0.0
2021-11-09 00:00:00+05:30,5.8,5.8,5.3,5.34,0.0,0.0,0.0
2021-11-08 00:00:00+05:30,5.6,5.6,5.28,5.45,0.0,0.0,0.0
2021-11-04 00:00:00+05:30,5.45,5.7,5.45,5.6,0.0,0.0,0.0
2021-11-03 00:00:00+05:30,5.41,5.78,5.19,5.32,0.0,0.0,0.0
2021-11-02 00:00:00+05:30,5.75,5.75,5.2,5.43,0.0,0.0,0.0
2021-11-01 00:00:00+05:30,5.53,5.77,5.3,5.75,0.0,0.0,0.0
