date,open,high,low,close,volume,dividends,stock_splits
2021-02-26 00:00:00+05:30,0.6,0.6,0.6,0.6,0.0,0.0,0.0
2021-02-25 00:00:00+05:30,0.61,0.61,0.61,0.61,0.0,0.0,0.0
2021-02-24 00:00:00+05:30,0.62,0.62,0.62,0.62,0.0,0.0,0.0
2021-02-23 00:00:00+05:30,0.63,0.63,0.63,0.63,0.0,0.0,0.0
2021-02-22 00:00:00+05:30,0.64,0.64,0.64,0.64,0.0,0.0,0.0
2021-02-19 00:00:00+05:30,0.65,0.65,0.65,0.65,0.0,0.0,0.0
2021-02-18 00:00:00+05:30,0.66,0.66,0.66,0.66,0.0,0.0,0.0
2021-02-17 00:00:00+05:30,0.67,0.67,0.67,0.67,0.0,0.0,0.0
2021-02-16 00:00:00+05:30,0.68,0.68,0.68,0.68,0.0,0.0,0.0
2021-02-15 00:00:00+05:30,0.69,0.69,0.69,0.69,0.0,0.0,0.0
2021-02-12 00:00:00+05:30,0.7,0.7,0.7,0.7,0.0,0.0,0.0
2021-02-11 00:00:00+05:30,0.73,0.73,0.71,0.71,0.0,0.0,0.0
2021-02-10 00:00:00+05:30,0.72,0.72,0.72,0.72,0.0,0.0,0.0
2021-02-09 00:00:00+05:30,0.69,0.69,0.69,0.69,0.0,0.0,0.0
2021-02-08 00:00:00+05:30,0.66,0.66,0.66,0.66,0.0,0.0,0.0
2021-02-05 00:00:00+05:30,0.63,0.63,0.63,0.63,0.0,0.0,0.0
2021-02-04 00:00:00+05:30,0.6,0.6,0.58,0.6,0.0,0.0,0.0
2021-02-03 00:00:00+05:30,0.58,0.58,0.58,0.58,0.0,0.0,0.0
2021-02-02 00:00:00+05:30,0.56,0.56,0.56,0.56,0.0,0.0,0.0
2021-02-01 00:00:00+05:30,0.54,0.54,0.54,0.54,0.0,0.0,0.0
