date,open,high,low,close,volume,dividends,stock_splits
2023-04-28 00:00:00+05:30,24.55,26.5,24.55,26.09,0.0,0.0,0.0
2023-04-27 00:00:00+05:30,24.19,26.4,22.76,25.93,0.0,0.0,0.0
2023-04-26 00:00:00+05:30,24.75,25.1,22.24,24.19,0.0,0.0,0.0
2023-04-25 00:00:00+05:30,25.4,25.4,24.25,24.71,0.0,0.0,0.0
2023-04-24 00:00:00+05:30,24.55,25.5,24.1,25.39,0.0,0.0,0.0
2023-04-21 00:00:00+05:30,25.27,25.65,24.5,24.55,0.0,0.0,0.0
2023-04-20 00:00:00+05:30,25.56,25.56,24.0,24.66,0.0,0.0,0.0
2023-04-19 00:00:00+05:30,24.85,25.18,24.11,24.94,0.0,0.0,0.0
2023-04-18 00:00:00+05:30,25.1,26.4,24.9,25.75,0.0,0.0,0.0
2023-04-17 00:00:00+05:30,24.35,25.5,24.35,25.4,0.0,0.0,0.0
2023-04-13 00:00:00+05:30,25.0,25.98,25.0,25.95,0.0,0.0,0.0
2023-04-12 00:00:00+05:30,24.2,26.4,24.2,25.5,0.0,0.0,0.0
2023-04-11 00:00:00+05:30,24.45,26.0,22.33,25.0,0.0,0.0,0.0
2023-04-10 00:00:00+05:30,25.0,25.05,24.35,24.45,0.0,0.0,0.0
2023-04-06 00:00:00+05:30,26.55,26.55,24.75,25.5,0.0,0.0,0.0
2023-04-05 00:00:00+05:30,25.3,27.3,25.3,26.0,0.0,0.0,0.0
2023-04-03 00:00:00+05:30,25.2,26.41,25.2,26.0,0.0,0.0,0.0
