date,open,high,low,close,volume,dividends,stock_splits
2022-03-31 00:00:00+05:30,2.02,2.02,1.84,1.84,0.0,0.0,0.0
2022-03-30 00:00:00+05:30,1.93,1.93,1.93,1.93,0.0,0.0,0.0
2022-03-29 00:00:00+05:30,1.76,1.84,1.68,1.84,0.0,0.0,0.0
2022-03-28 00:00:00+05:30,1.9,1.94,1.76,1.76,0.0,0.0,0.0
2022-03-25 00:00:00+05:30,1.85,1.99,1.85,1.85,0.0,0.0,0.0
2022-03-24 00:00:00+05:30,1.94,2.1,1.94,1.94,0.0,0.0,0.0
2022-03-23 00:00:00+05:30,2.21,2.21,2.02,2.04,0.0,0.0,0.0
2022-03-22 00:00:00+05:30,1.92,2.12,1.92,2.12,0.0,0.0,0.0
2022-03-21 00:00:00+05:30,2.02,2.02,2.02,2.02,0.0,0.0,0.0
2022-03-17 00:00:00+05:30,2.12,2.12,2.12,2.12,0.0,0.0,0.0
2022-03-16 00:00:00+05:30,2.39,2.39,2.23,2.23,0.0,0.0,0.0
2022-03-15 00:00:00+05:30,2.33,2.34,2.12,2.34,0.0,0.0,0.0
2022-03-14 00:00:00+05:30,2.23,2.23,2.23,2.23,0.0,0.0,0.0
2022-03-11 00:00:00+05:30,2.13,2.13,2.13,2.13,0.0,0.0,0.0
2022-03-10 00:00:00+05:30,2.03,2.03,2.03,2.03,0.0,0.0,0.0
2022-03-09 00:00:00+05:30,1.94,1.94,1.94,1.94,0.0,0.0,0.0
2022-03-08 00:00:00+05:30,1.85,1.85,1.81,1.85,0.0,0.0,0.0
2022-03-07 00:00:00+05:30,1.74,1.77,1.61,1.77,0.0,0.0,0.0
2022-03-04 00:00:00+05:30,1.65,1.69,1.61,1.69,0.0,0.0,0.0
2022-03-03 00:00:00+05:30,1.6,1.61,1.54,1.61,0.0,0.0,0.0
2022-03-02 00:00:00+05:30,1.48,1.55,1.48,1.54,0.0,0.0,0.0
