date,open,high,low,close,volume,dividends,stock_splits
2023-06-30 00:00:00+05:30,27.45,28.49,26.35,26.76,0.0,0.0,0.0
2023-06-28 00:00:00+05:30,27.99,28.39,27.13,27.38,0.0,0.0,0.0
2023-06-27 00:00:00+05:30,28.89,29.2,27.56,27.98,0.0,0.0,0.0
2023-06-26 00:00:00+05:30,27.19,29.0,27.05,28.66,0.0,0.0,0.0
2023-06-23 00:00:00+05:30,27.8,28.1,26.5,27.12,0.0,0.0,0.0
2023-06-22 00:00:00+05:30,27.65,28.43,27.22,27.65,0.0,0.0,0.0
2023-06-21 00:00:00+05:30,27.76,28.24,27.46,27.56,0.0,0.0,0.0
2023-06-20 00:00:00+05:30,28.95,28.95,27.11,27.53,0.0,0.0,0.0
2023-06-19 00:00:00+05:30,29.05,29.45,27.86,28.32,0.0,0.0,0.0
2023-06-16 00:00:00+05:30,29.8,30.1,28.82,29.0,0.0,0.0,0.0
2023-06-15 00:00:00+05:30,29.339,31.171,28.408,29.907,0.0,0.0,0.0
2023-06-14 00:00:00+05:30,29.015,29.251,27.438,28.702,0.0,0.0,0.0
2023-06-13 00:00:00+05:30,28.418,29.829,28.33,28.79,0.0,0.0,0.0
2023-06-12 00:00:00+05:30,28.124,28.653,27.928,28.241,0.0,0.0,0.0
2023-06-09 00:00:00+05:30,29.417,30.623,27.242,27.928,0.0,0.0,0.0
2023-06-08 00:00:00+05:30,29.888,29.888,28.418,29.3,0.0,0.0,0.0
2023-06-07 00:00:00+05:30,30.417,30.427,29.594,29.731,0.0,0.0,0.0
2023-06-06 00:00:00+05:30,29.476,30.623,29.162,30.093,0.0,0.0,0.0
2023-06-05 00:00:00+05:30,28.418,29.525,26.967,29.466,0.0,0.0,0.0
2023-06-02 00:00:00+05:30,27.526,28.349,27.526,28.124,0.0,0.0,0.0
2023-06-01 00:00:00+05:30,25.968,27.193,25.919,27.193,0.0,0.0,0.0
