date,open,high,low,close,volume,dividends,stock_splits
2022-05-31 00:00:00+05:30,31.504,31.504,31.504,31.504,0.0,0.0,0.0
2022-05-30 00:00:00+05:30,30.035,30.035,27.732,30.035,0.0,0.0,0.0
2022-05-27 00:00:00+05:30,28.614,28.614,28.614,28.614,0.0,0.0,0.0
2022-05-26 00:00:00+05:30,27.291,27.291,27.291,27.291,0.0,0.0,0.0
2022-05-25 00:00:00+05:30,23.665,26.017,23.665,26.017,0.0,0.0,0.0
2022-05-24 00:00:00+05:30,24.792,24.792,24.792,24.792,0.0,0.0,0.0
2022-05-23 00:00:00+05:30,26.066,26.066,26.066,26.066,0.0,0.0,0.0
2022-05-20 00:00:00+05:30,27.438,27.438,27.438,27.438,0.0,0.0,0.0
2022-05-19 00:00:00+05:30,28.859,28.859,28.859,28.859,0.0,0.0,0.0
2022-05-18 00:00:00+05:30,30.378,30.378,30.378,30.378,0.0,0.0,0.0
2022-05-17 00:00:00+05:30,31.945,31.945,31.945,31.945,0.0,0.0,0.0
2022-05-16 00:00:00+05:30,33.611,33.611,33.611,33.611,0.0,0.0,0.0
2022-05-13 00:00:00+05:30,35.375,35.375,35.375,35.375,0.0,0.0,0.0
2022-05-12 00:00:00+05:30,37.237,37.237,37.237,37.237,0.0,0.0,0.0
2022-05-11 00:00:00+05:30,39.197,39.197,39.197,39.197,0.0,0.0,0.0
2022-05-10 00:00:00+05:30,41.255,41.255,41.255,41.255,0.0,0.0,0.0
2022-05-09 00:00:00+05:30,43.606,44.782,43.41,43.41,0.0,0.0,0.0
2022-05-06 00:00:00+05:30,48.408,50.172,45.664,45.664,0.0,0.0,0.0
2022-05-05 00:00:00+05:30,46.301,48.114,46.301,48.065,0.0,0.0,0.0
2022-05-04 00:00:00+05:30,44.782,45.86,44.243,45.86,0.0,0.0,0.0
2022-05-02 00:00:00+05:30,41.794,43.704,39.687,43.704,0.0,0.0,0.0
