date,open,high,low,close,volume,dividends,stock_splits
2022-12-30 00:00:00+05:30,19.05,20.0,19.05,20.0,0.0,0.0,0.0
2022-12-29 00:00:00+05:30,18.65,19.1,18.0,19.05,0.0,0.0,0.0
2022-12-28 00:00:00+05:30,18.1,18.75,18.0,18.2,0.0,0.0,0.0
2022-12-27 00:00:00+05:30,18.05,19.95,18.05,18.85,0.0,0.0,0.0
2022-12-26 00:00:00+05:30,19.0,19.8,19.0,19.0,0.0,0.0,0.0
2022-12-23 00:00:00+05:30,19.95,19.95,19.95,19.95,0.0,0.0,0.0
2022-12-22 00:00:00+05:30,21.1,21.25,21.0,21.0,0.0,0.0,0.0
2022-12-21 00:00:00+05:30,22.35,23.75,21.7,22.1,0.0,0.0,0.0
2022-12-20 00:00:00+05:30,22.75,23.35,21.7,22.8,0.0,0.0,0.0
2022-12-19 00:00:00+05:30,22.75,22.75,20.65,22.75,0.0,0.0,0.0
2022-12-16 00:00:00+05:30,20.1,21.85,20.1,21.7,0.0,0.0,0.0
2022-12-15 00:00:00+05:30,21.15,21.15,20.3,20.85,0.0,0.0,0.0
2022-12-14 00:00:00+05:30,21.2,21.2,20.15,20.7,0.0,0.0,0.0
2022-12-13 00:00:00+05:30,20.8,20.9,19.95,20.55,0.0,0.0,0.0
2022-12-12 00:00:00+05:30,18.55,20.35,18.55,19.95,0.0,0.0,0.0
2022-12-09 00:00:00+05:30,18.7,20.0,18.7,19.4,0.0,0.0,0.0
2022-12-08 00:00:00+05:30,19.0,19.75,18.75,19.45,0.0,0.0,0.0
2022-12-07 00:00:00+05:30,19.05,20.35,18.9,19.6,0.0,0.0,0.0
2022-12-06 00:00:00+05:30,19.7,19.85,18.7,19.85,0.0,0.0,0.0
2022-12-05 00:00:00+05:30,18.45,18.95,18.0,18.95,0.0,0.0,0.0
2022-12-02 00:00:00+05:30,17.95,18.1,16.5,18.05,0.0,0.0,0.0
2022-12-01 00:00:00+05:30,16.5,17.25,16.5,17.25,0.0,0.0,0.0
