date,open,high,low,close,volume,dividends,stock_splits
2022-03-31 00:00:00+05:30,19.68,19.68,17.97,19.03,0.0,0.0,0.0
2022-03-30 00:00:00+05:30,18.25,18.91,17.11,18.91,0.0,0.0,0.0
2022-03-29 00:00:00+05:30,17.91,18.01,17.9,18.01,0.0,0.0,0.0
2022-03-28 00:00:00+05:30,17.08,17.16,17.02,17.16,0.0,0.0,0.0
2022-03-25 00:00:00+05:30,16.1,16.35,15.9,16.35,0.0,0.0,0.0
2022-03-24 00:00:00+05:30,15.35,15.58,15.31,15.58,0.0,0.0,0.0
2022-03-23 00:00:00+05:30,14.75,14.84,14.15,14.84,0.0,0.0,0.0
2022-03-22 00:00:00+05:30,13.74,14.14,13.7,14.14,0.0,0.0,0.0
2022-03-21 00:00:00+05:30,13.44,13.49,12.93,13.47,0.0,0.0,0.0
2022-03-17 00:00:00+05:30,12.31,12.88,11.68,12.88,0.0,0.0,0.0
2022-03-16 00:00:00+05:30,12.19,12.27,11.11,12.27,0.0,0.0,0.0
2022-03-15 00:00:00+05:30,11.5,11.69,11.4,11.69,0.0,0.0,0.0
2022-03-14 00:00:00+05:30,10.67,11.15,10.63,11.14,0.0,0.0,0.0
2022-03-11 00:00:00+05:30,10.6,10.64,10.18,10.63,0.0,0.0,0.0
2022-03-10 00:00:00+05:30,10.14,10.14,10.12,10.14,0.0,0.0,0.0
2022-03-09 00:00:00+05:30,9.51,9.66,9.4,9.66,0.0,0.0,0.0
2022-03-08 00:00:00+05:30,9.09,9.2,8.97,9.2,0.0,0.0,0.0
2022-03-07 00:00:00+05:30,8.32,8.78,8.3,8.77,0.0,0.0,0.0
2022-03-04 00:00:00+05:30,8.48,8.48,8.12,8.37,0.0,0.0,0.0
2022-03-03 00:00:00+05:30,7.95,8.14,7.79,8.13,0.0,0.0,0.0
2022-03-02 00:00:00+05:30,7.05,7.79,7.05,7.76,0.0,0.0,0.0
