date,open,high,low,close,volume,dividends,stock_splits
2021-09-30 00:00:00+05:30,1.82,1.85,1.69,1.85,0.0,0.0,0.0
2021-09-29 00:00:00+05:30,1.9,1.9,1.75,1.77,0.0,0.0,0.0
2021-09-28 00:00:00+05:30,1.84,1.92,1.8,1.83,0.0,0.0,0.0
2021-09-27 00:00:00+05:30,1.98,1.98,1.8,1.84,0.0,0.0,0.0
2021-09-24 00:00:00+05:30,2.0,2.0,1.86,1.89,0.0,0.0,0.0
2021-09-23 00:00:00+05:30,2.1,2.1,1.95,1.95,0.0,0.0,0.0
2021-09-22 00:00:00+05:30,1.95,2.05,1.87,2.05,0.0,0.0,0.0
2021-09-21 00:00:00+05:30,2.03,2.03,1.85,1.96,0.0,0.0,0.0
2021-09-20 00:00:00+05:30,1.94,1.95,1.77,1.94,0.0,0.0,0.0
2021-09-17 00:00:00+05:30,1.86,2.04,1.86,1.86,0.0,0.0,0.0
2021-09-16 00:00:00+05:30,1.95,2.15,1.95,1.95,0.0,0.0,0.0
2021-09-15 00:00:00+05:30,2.15,2.25,2.05,2.05,0.0,0.0,0.0
2021-09-14 00:00:00+05:30,2.15,2.15,2.1,2.15,0.0,0.0,0.0
2021-09-13 00:00:00+05:30,2.05,2.05,2.05,2.05,0.0,0.0,0.0
2021-09-09 00:00:00+05:30,2.15,2.15,2.15,2.15,0.0,0.0,0.0
2021-09-08 00:00:00+05:30,2.26,2.26,2.26,2.26,0.0,0.0,0.0
2021-09-07 00:00:00+05:30,2.61,2.61,2.37,2.37,0.0,0.0,0.0
2021-09-06 00:00:00+05:30,2.49,2.49,2.49,2.49,0.0,0.0,0.0
2021-09-03 00:00:00+05:30,2.38,2.38,2.38,2.38,0.0,0.0,0.0
2021-09-02 00:00:00+05:30,2.27,2.27,2.27,2.27,0.0,0.0,0.0
2021-09-01 00:00:00+05:30,2.17,2.17,1.97,2.17,0.0,0.0,0.0
