date,open,high,low,close,volume,dividends,stock_splits
2024-06-28 00:00:00+05:30,55.6,55.6,51.25,52.92,0.0,0.0,0.0
2024-06-27 00:00:00+05:30,52.9,53.85,46.6,52.94,0.0,0.0,0.0
2024-06-26 00:00:00+05:30,45.99,54.5,45.99,51.55,0.0,0.0,0.0
2024-06-25 00:00:00+05:30,44.55,46.0,44.55,45.93,0.0,0.0,0.0
2024-06-24 00:00:00+05:30,47.35,47.35,45.12,46.04,0.0,0.0,0.0
2024-06-21 00:00:00+05:30,46.75,46.75,44.36,46.46,0.0,0.0,0.0
2024-06-20 00:00:00+05:30,45.05,46.49,44.04,45.83,0.0,0.0,0.0
2024-06-19 00:00:00+05:30,47.2,47.2,45.11,45.61,0.0,0.0,0.0
2024-06-18 00:00:00+05:30,50.99,50.99,43.5,47.2,0.0,0.0,0.0
2024-06-14 00:00:00+05:30,45.0,46.83,42.2,44.95,0.0,0.0,0.0
2024-06-13 00:00:00+05:30,37.25,44.5,36.05,43.52,0.0,0.0,0.0
2024-06-12 00:00:00+05:30,36.6,38.8,36.6,38.02,0.0,0.0,0.0
2024-06-11 00:00:00+05:30,40.98,40.98,38.0,38.93,0.0,0.0,0.0
2024-06-10 00:00:00+05:30,36.0,41.13,35.9,37.56,0.0,0.0,0.0
2024-06-07 00:00:00+05:30,36.78,36.78,34.0,34.29,0.0,0.0,0.0
2024-06-06 00:00:00+05:30,35.5,35.5,33.55,34.84,0.0,0.0,0.0
2024-06-05 00:00:00+05:30,32.85,34.8,32.85,34.32,0.0,0.0,0.0
2024-06-04 00:00:00+05:30,34.2,34.97,32.51,32.82,0.0,0.0,0.0
2024-06-03 00:00:00+05:30,37.64,40.0,33.21,35.25,0.0,0.0,0.0
