date,open,high,low,close,volume,dividends,stock_splits
2022-09-30 00:00:00+05:30,34.346,35.473,33.807,34.248,0.0,0.0,0.0
2022-09-29 00:00:00+05:30,33.905,35.13,33.66,34.052,0.0,0.0,0.0
2022-09-28 00:00:00+05:30,34.248,34.738,33.268,33.758,0.0,0.0,0.0
2022-09-27 00:00:00+05:30,33.121,36.159,33.121,34.297,0.0,0.0,0.0
2022-09-26 00:00:00+05:30,34.836,34.836,34.836,34.836,0.0,0.0,0.0
2022-09-23 00:00:00+05:30,38.413,38.413,36.649,36.649,0.0,0.0,0.0
2022-09-22 00:00:00+05:30,39.883,39.883,37.923,38.56,0.0,0.0,0.0
2022-09-21 00:00:00+05:30,38.707,39.981,38.315,39.883,0.0,0.0,0.0
2022-09-20 00:00:00+05:30,36.355,38.119,35.277,38.119,0.0,0.0,0.0
2022-09-19 00:00:00+05:30,36.943,38.119,35.914,36.306,0.0,0.0,0.0
2022-09-16 00:00:00+05:30,37.972,38.903,36.649,36.992,0.0,0.0,0.0
2022-09-15 00:00:00+05:30,36.992,38.315,36.257,37.923,0.0,0.0,0.0
2022-09-14 00:00:00+05:30,37.629,38.168,36.11,36.796,0.0,0.0,0.0
2022-09-13 00:00:00+05:30,38.217,39.393,37.58,37.825,0.0,0.0,0.0
2022-09-12 00:00:00+05:30,38.217,39.197,37.678,37.923,0.0,0.0,0.0
2022-09-09 00:00:00+05:30,38.854,39.638,36.649,38.168,0.0,0.0,0.0
2022-09-08 00:00:00+05:30,38.952,39.687,36.649,37.776,0.0,0.0,0.0
2022-09-07 00:00:00+05:30,36.159,37.825,35.963,37.825,0.0,0.0,0.0
2022-09-06 00:00:00+05:30,36.159,36.943,35.424,36.061,0.0,0.0,0.0
2022-09-05 00:00:00+05:30,36.404,36.992,35.228,35.914,0.0,0.0,0.0
2022-09-02 00:00:00+05:30,36.6,36.6,36.061,36.306,0.0,0.0,0.0
2022-09-01 00:00:00+05:30,34.003,34.885,33.611,34.885,0.0,0.0,0.0
