date,open,high,low,close,volume,dividends,stock_splits
2022-02-28 00:00:00+05:30,7.55,7.67,7.03,7.42,0.0,0.0,0.0
2022-02-25 00:00:00+05:30,6.73,7.43,6.73,7.4,0.0,0.0,0.0
2022-02-24 00:00:00+05:30,7.43,7.43,7.08,7.08,0.0,0.0,0.0
2022-02-23 00:00:00+05:30,7.25,7.45,7.11,7.45,0.0,0.0,0.0
2022-02-22 00:00:00+05:30,6.95,7.58,6.95,7.1,0.0,0.0,0.0
2022-02-21 00:00:00+05:30,6.78,7.31,6.7,7.31,0.0,0.0,0.0
2022-02-18 00:00:00+05:30,6.97,7.4,6.97,6.97,0.0,0.0,0.0
2022-02-17 00:00:00+05:30,7.91,7.91,7.17,7.33,0.0,0.0,0.0
2022-02-16 00:00:00+05:30,7.08,7.54,7.08,7.54,0.0,0.0,0.0
2022-02-15 00:00:00+05:30,7.19,7.19,7.19,7.19,0.0,0.0,0.0
2022-02-14 00:00:00+05:30,8.34,8.34,7.56,7.56,0.0,0.0,0.0
2022-02-11 00:00:00+05:30,7.95,7.95,7.95,7.95,0.0,0.0,0.0
2022-02-10 00:00:00+05:30,7.58,7.58,7.58,7.58,0.0,0.0,0.0
2022-02-09 00:00:00+05:30,6.54,7.22,6.54,7.22,0.0,0.0,0.0
2022-02-08 00:00:00+05:30,7.6,7.6,6.88,6.88,0.0,0.0,0.0
2022-02-07 00:00:00+05:30,7.24,7.24,7.24,7.24,0.0,0.0,0.0
2022-02-04 00:00:00+05:30,6.9,6.9,6.9,6.9,0.0,0.0,0.0
2022-02-03 00:00:00+05:30,6.58,6.58,6.58,6.58,0.0,0.0,0.0
2022-02-02 00:00:00+05:30,6.27,6.27,6.27,6.27,0.0,0.0,0.0
2022-02-01 00:00:00+05:30,5.98,5.98,5.98,5.98,0.0,0.0,0.0
