date,open,high,low,close,volume,dividends,stock_splits
2023-02-28 00:00:00+05:30,25.576,26.948,25.576,25.919,0.0,0.0,0.0
2023-02-27 00:00:00+05:30,26.605,27.144,25.576,25.674,0.0,0.0,0.0
2023-02-24 00:00:00+05:30,25.478,26.654,25.233,26.605,0.0,0.0,0.0
2023-02-23 00:00:00+05:30,25.478,26.213,24.988,25.429,0.0,0.0,0.0
2023-02-22 00:00:00+05:30,25.968,26.066,24.988,25.478,0.0,0.0,0.0
2023-02-21 00:00:00+05:30,26.115,26.85,25.478,25.576,0.0,0.0,0.0
2023-02-20 00:00:00+05:30,27.34,27.34,25.625,26.115,0.0,0.0,0.0
2023-02-17 00:00:00+05:30,26.507,27.144,25.919,26.311,0.0,0.0,0.0
2023-02-16 00:00:00+05:30,25.282,26.752,24.988,25.968,0.0,0.0,0.0
2023-02-15 00:00:00+05:30,25.233,25.968,24.694,25.478,0.0,0.0,0.0
2023-02-14 00:00:00+05:30,25.429,26.164,24.988,25.135,0.0,0.0,0.0
2023-02-13 00:00:00+05:30,26.458,26.752,24.988,25.429,0.0,0.0,0.0
2023-02-10 00:00:00+05:30,26.409,27.046,25.87,25.919,0.0,0.0,0.0
2023-02-09 00:00:00+05:30,26.262,27.34,25.576,25.968,0.0,0.0,0.0
2023-02-08 00:00:00+05:30,25.135,27.242,25.135,26.605,0.0,0.0,0.0
2023-02-07 00:00:00+05:30,27.928,28.271,26.164,26.409,0.0,0.0,0.0
2023-02-06 00:00:00+05:30,26.654,28.026,26.605,27.536,0.0,0.0,0.0
2023-02-03 00:00:00+05:30,27.585,28.81,26.507,27.046,0.0,0.0,0.0
2023-02-02 00:00:00+05:30,28.173,29.839,27.34,27.879,0.0,0.0,0.0
2023-02-01 00:00:00+05:30,29.79,30.574,28.418,28.418,0.0,0.0,0.0
