date,open,high,low,close,volume,dividends,stock_splits
2022-01-31 00:00:00+05:30,5.7,5.7,5.7,5.7,0.0,0.0,0.0
2022-01-28 00:00:00+05:30,5.2,5.43,5.2,5.43,0.0,0.0,0.0
2022-01-27 00:00:00+05:30,4.78,5.2,4.78,5.18,0.0,0.0,0.0
2022-01-25 00:00:00+05:30,5.46,5.49,4.97,5.03,0.0,0.0,0.0
2022-01-24 00:00:00+05:30,5.2,5.74,5.2,5.23,0.0,0.0,0.0
2022-01-21 00:00:00+05:30,5.47,5.47,5.47,5.47,0.0,0.0,0.0
2022-01-20 00:00:00+05:30,5.75,5.75,5.75,5.75,0.0,0.0,0.0
2022-01-19 00:00:00+05:30,6.05,6.05,6.05,6.05,0.0,0.0,0.0
2022-01-18 00:00:00+05:30,7.02,7.02,6.36,6.36,0.0,0.0,0.0
2022-01-17 00:00:00+05:30,6.07,6.69,6.07,6.69,0.0,0.0,0.0
2022-01-14 00:00:00+05:30,6.38,6.38,6.38,6.38,0.0,0.0,0.0
2022-01-13 00:00:00+05:30,6.71,6.71,6.71,6.71,0.0,0.0,0.0
2022-01-12 00:00:00+05:30,7.06,7.06,7.06,7.06,0.0,0.0,0.0
2022-01-11 00:00:00+05:30,7.43,7.43,7.43,7.43,0.0,0.0,0.0
2022-01-10 00:00:00+05:30,7.82,7.82,7.82,7.82,0.0,0.0,0.0
2022-01-07 00:00:00+05:30,8.22,8.23,8.22,8.23,0.0,0.0,0.0
2022-01-06 00:00:00+05:30,7.83,7.84,7.83,7.84,0.0,0.0,0.0
2022-01-05 00:00:00+05:30,7.46,7.47,7.46,7.47,0.0,0.0,0.0
2022-01-04 00:00:00+05:30,7.11,7.12,7.11,7.12,0.0,0.0,0.0
2022-01-03 00:00:00+05:30,6.79,6.79,6.78,6.79,0.0,0.0,0.0
