date,open,high,low,close,volume,dividends,stock_splits
2022-11-30 00:00:00+05:30,22.881,24.008,22.881,24.008,0.0,0.0,0.0
2022-11-29 00:00:00+05:30,21.803,22.881,21.019,22.881,0.0,0.0,0.0
2022-11-28 00:00:00+05:30,24.057,24.057,21.803,21.803,0.0,0.0,0.0
2022-11-25 00:00:00+05:30,22.93,22.93,22.93,22.93,0.0,0.0,0.0
2022-11-24 00:00:00+05:30,21.852,21.852,21.852,21.852,0.0,0.0,0.0
2022-11-23 00:00:00+05:30,20.823,20.823,20.823,20.823,0.0,0.0,0.0
2022-11-22 00:00:00+05:30,19.353,19.843,19.157,19.843,0.0,0.0,0.0
2022-11-21 00:00:00+05:30,18.521,18.912,17.982,18.912,0.0,0.0,0.0
2022-11-18 00:00:00+05:30,17.002,18.765,17.002,18.031,0.0,0.0,0.0
2022-11-17 00:00:00+05:30,17.884,17.884,17.884,17.884,0.0,0.0,0.0
2022-11-16 00:00:00+05:30,18.814,18.814,18.814,18.814,0.0,0.0,0.0
2022-11-15 00:00:00+05:30,20.97,21.46,19.794,19.794,0.0,0.0,0.0
2022-11-14 00:00:00+05:30,21.362,21.95,20.431,20.823,0.0,0.0,0.0
2022-11-11 00:00:00+05:30,21.215,21.215,21.215,21.215,0.0,0.0,0.0
2022-11-10 00:00:00+05:30,22.293,22.293,22.293,22.293,0.0,0.0,0.0
2022-11-09 00:00:00+05:30,23.42,23.42,23.42,23.42,0.0,0.0,0.0
2022-11-07 00:00:00+05:30,24.645,24.645,24.645,24.645,0.0,0.0,0.0
2022-11-04 00:00:00+05:30,25.919,25.919,25.919,25.919,0.0,0.0,0.0
2022-11-03 00:00:00+05:30,25.331,27.634,25.331,27.242,0.0,0.0,0.0
2022-11-02 00:00:00+05:30,26.654,26.654,26.654,26.654,0.0,0.0,0.0
2022-11-01 00:00:00+05:30,28.026,28.026,28.026,28.026,0.0,0.0,0.0
