date,open,high,low,close,volume,dividends,stock_splits
2022-05-31 00:00:00+05:30,9.06,9.51,8.81,9.51,0.0,0.0,0.0
2022-05-30 00:00:00+05:30,9.15,9.6,8.74,9.06,0.0,0.0,0.0
2022-05-27 00:00:00+05:30,9.56,9.99,9.09,9.2,0.0,0.0,0.0
2022-05-26 00:00:00+05:30,9.65,9.65,8.78,9.56,0.0,0.0,0.0
2022-05-25 00:00:00+05:30,9.87,9.87,9.05,9.24,0.0,0.0,0.0
2022-05-24 00:00:00+05:30,9.17,9.62,9.03,9.4,0.0,0.0,0.0
2022-05-23 00:00:00+05:30,8.74,9.17,8.34,9.17,0.0,0.0,0.0
2022-05-20 00:00:00+05:30,8.3,8.74,8.2,8.74,0.0,0.0,0.0
2022-05-19 00:00:00+05:30,8.84,8.84,8.21,8.33,0.0,0.0,0.0
2022-05-18 00:00:00+05:30,8.36,9.0,8.36,8.42,0.0,0.0,0.0
2022-05-17 00:00:00+05:30,9.7,9.7,8.8,8.8,0.0,0.0,0.0
2022-05-16 00:00:00+05:30,10.22,10.22,9.26,9.26,0.0,0.0,0.0
2022-05-13 00:00:00+05:30,10.25,10.25,9.74,9.74,0.0,0.0,0.0
2022-05-12 00:00:00+05:30,10.5,10.99,10.25,10.25,0.0,0.0,0.0
2022-05-11 00:00:00+05:30,11.43,11.43,10.64,10.74,0.0,0.0,0.0
2022-05-10 00:00:00+05:30,12.19,12.19,11.07,11.2,0.0,0.0,0.0
2022-05-09 00:00:00+05:30,11.51,11.8,10.94,11.65,0.0,0.0,0.0
2022-05-06 00:00:00+05:30,11.93,11.99,11.11,11.51,0.0,0.0,0.0
2022-05-05 00:00:00+05:30,11.15,11.93,10.91,11.65,0.0,0.0,0.0
2022-05-04 00:00:00+05:30,11.69,11.69,11.21,11.38,0.0,0.0,0.0
2022-05-02 00:00:00+05:30,11.44,11.93,10.9,11.69,0.0,0.0,0.0
