date,open,high,low,close,volume,dividends,stock_splits
2024-09-02 00:00:00+05:30,8.46,8.46,8.46,8.46,6359406,0.0,0.0
2024-09-09 00:00:00+05:30,8.88,8.88,8.88,8.88,2146019,0.0,0.0
