date,open,high,low,close,volume,dividends,stock_splits
2022-12-30 00:00:00+05:30,26.017,26.605,25.674,26.213,0.0,0.0,0.0
2022-12-29 00:00:00+05:30,26.458,26.948,25.037,25.38,0.0,0.0,0.0
2022-12-28 00:00:00+05:30,26.703,26.948,26.213,26.311,0.0,0.0,0.0
2022-12-27 00:00:00+05:30,25.674,26.115,25.233,26.115,0.0,0.0,0.0
2022-12-26 00:00:00+05:30,22.881,24.89,22.881,24.89,0.0,0.0,0.0
2022-12-23 00:00:00+05:30,23.714,23.714,23.714,23.714,0.0,0.0,0.0
2022-12-22 00:00:00+05:30,25.184,27.242,24.939,24.939,0.0,0.0,0.0
2022-12-21 00:00:00+05:30,27.83,28.075,26.213,26.213,0.0,0.0,0.0
2022-12-20 00:00:00+05:30,28.418,28.418,26.801,27.585,0.0,0.0,0.0
2022-12-19 00:00:00+05:30,28.026,28.663,27.683,27.928,0.0,0.0,0.0
2022-12-16 00:00:00+05:30,26.997,27.781,26.458,27.781,0.0,0.0,0.0
2022-12-15 00:00:00+05:30,26.458,27.536,26.164,26.458,0.0,0.0,0.0
2022-12-14 00:00:00+05:30,27.095,27.291,25.87,26.262,0.0,0.0,0.0
2022-12-13 00:00:00+05:30,28.565,28.565,26.752,27.046,0.0,0.0,0.0
2022-12-12 00:00:00+05:30,27.536,28.663,26.899,27.879,0.0,0.0,0.0
2022-12-09 00:00:00+05:30,28.124,28.663,26.948,27.438,0.0,0.0,0.0
2022-12-08 00:00:00+05:30,26.556,28.026,26.262,27.536,0.0,0.0,0.0
2022-12-07 00:00:00+05:30,25.772,26.752,25.772,26.752,0.0,0.0,0.0
2022-12-06 00:00:00+05:30,24.988,25.968,24.106,25.478,0.0,0.0,0.0
2022-12-05 00:00:00+05:30,26.899,27.34,25.135,25.135,0.0,0.0,0.0
2022-12-02 00:00:00+05:30,24.743,26.409,24.743,26.409,0.0,0.0,0.0
2022-12-01 00:00:00+05:30,24.939,25.184,24.106,25.184,0.0,0.0,0.0
