date,open,high,low,close,volume,dividends,stock_splits
2021-06-30 00:00:00+05:30,0.99,0.99,0.99,0.99,0.0,0.0,0.0
2021-06-29 00:00:00+05:30,0.98,0.98,0.98,0.98,0.0,0.0,0.0
2021-06-28 00:00:00+05:30,0.97,0.97,0.97,0.97,0.0,0.0,0.0
2021-06-25 00:00:00+05:30,0.96,0.96,0.96,0.96,0.0,0.0,0.0
2021-06-24 00:00:00+05:30,0.95,0.95,0.95,0.95,0.0,0.0,0.0
2021-06-23 00:00:00+05:30,0.94,0.94,0.94,0.94,0.0,0.0,0.0
2021-06-22 00:00:00+05:30,0.93,0.93,0.93,0.93,0.0,0.0,0.0
2021-06-21 00:00:00+05:30,0.92,0.92,0.92,0.92,0.0,0.0,0.0
2021-06-18 00:00:00+05:30,0.91,0.91,0.91,0.91,0.0,0.0,0.0
2021-06-17 00:00:00+05:30,0.9,0.9,0.9,0.9,0.0,0.0,0.0
2021-06-16 00:00:00+05:30,0.89,0.89,0.89,0.89,0.0,0.0,0.0
2021-06-15 00:00:00+05:30,0.88,0.88,0.88,0.88,0.0,0.0,0.0
2021-06-14 00:00:00+05:30,0.87,0.87,0.87,0.87,0.0,0.0,0.0
2021-06-11 00:00:00+05:30,0.86,0.86,0.86,0.86,0.0,0.0,0.0
2021-06-10 00:00:00+05:30,0.82,0.82,0.82,0.82,0.0,0.0,0.0
2021-06-09 00:00:00+05:30,0.79,0.79,0.79,0.79,0.0,0.0,0.0
2021-06-08 00:00:00+05:30,0.76,0.76,0.76,0.76,0.0,0.0,0.0
2021-06-07 00:00:00+05:30,0.73,0.73,0.73,0.73,0.0,0.0,0.0
2021-06-04 00:00:00+05:30,0.7,0.7,0.65,0.7,0.0,0.0,0.0
2021-06-03 00:00:00+05:30,0.67,0.67,0.67,0.67,0.0,0.0,0.0
2021-06-02 00:00:00+05:30,0.64,0.64,0.64,0.64,0.0,0.0,0.0
2021-06-01 00:00:00+05:30,0.61,0.61,0.61,0.61,0.0,0.0,0.0
